Date,Open,High,Low,Close,Adj Close,Volume
2018-10-06,29.096798,29.130178,29.300241,29.265783,29.265783,14480017
2018-10-07,29.276312,29.371225,29.364779,29.201281,29.201281,14623437
2018-10-08,29.189074,28.925817,29.248711,29.016706,29.016706,17358212
2018-10-09,29.020414,29.013353,29.062698,29.136745,29.136745,15706578
2018-10-10,29.126438,29.173309,29.113722,29.169294,29.169294,16776642
2018-10-11,29.174654,29.195297,32.965935,33.014591,33.014591,27343856
2018-10-12,32.924934,32.449173,32.884018,31.894817,31.894817,19232209
2018-10-13,31.912607,31.432991,31.440216,31.454966,31.454966,15332343
2018-10-14,31.467476,31.745859,31.604019,32.143375,32.143375,15764377
2018-10-15,32.152111,31.369556,32.234764,31.456478,31.456478,35148496
2018-10-16,31.479702,31.565443,31.343891,31.392147,31.392147,19392750
2018-10-17,31.365543,31.352009,31.546883,31.602869,31.602869,19742864
2018-10-18,31.592728,31.503584,31.929283,31.849813,31.849813,19297022
2018-10-19,31.856503,31.887587,31.727554,31.735626,31.735626,17566972
2018-10-20,31.713587,31.564705,31.711189,31.588392,31.588392,16449091
2018-10-21,31.592772,31.498323,31.564194,31.599352,31.599352,15860292
2018-10-22,31.617390,32.070507,31.674416,31.792919,31.792919,18000317
2018-10-23,31.720387,31.837324,31.590586,31.691645,31.691645,18186478
2018-10-24,31.702303,31.794203,31.702911,31.865410,31.865410,16799753
2018-10-25,31.802202,32.067253,31.905075,31.947201,31.947201,15936134
2018-10-26,31.897783,31.708363,31.813168,31.843672,31.843672,16259588
2018-10-27,31.875502,31.838482,31.655985,31.733898,31.733898,16616471
2018-10-28,31.736671,31.629946,31.681444,31.584490,31.584490,16775828
2018-10-29,31.630392,31.674273,32.229156,32.105068,32.105068,21292637
2018-10-30,32.149727,32.303375,32.122055,32.063168,32.063168,19139386
2018-10-31,32.063480,32.106831,32.077393,32.007198,32.007198,21234271
2018-11-01,32.009884,32.575211,31.900335,32.069729,32.069729,19054439
2018-11-02,32.086136,31.830418,31.689291,31.841154,31.841154,21107367
2018-11-03,31.839500,31.915754,31.770573,31.776739,31.776739,18276198
2018-11-04,31.805397,30.705767,29.885262,30.730440,30.730440,21158170
2018-11-05,30.697794,31.011595,30.747927,30.702665,30.702665,19966398
2018-11-06,30.763063,29.679581,30.744612,29.576292,29.576292,21515174
2018-11-07,29.610579,29.658512,29.609709,30.067436,30.067436,22751583
2018-11-08,30.015972,29.959301,30.311123,30.408875,30.408875,21981943
2018-11-09,30.375368,30.368299,30.399223,30.396940,30.396940,20691808
2018-11-10,30.421659,30.147446,30.406788,30.156364,30.156364,17434099
2018-11-11,30.213924,30.186447,30.400114,30.336266,30.336266,18638486
2018-11-12,30.354803,30.298494,30.394339,30.279129,30.279129,20415423
2018-11-13,30.288254,30.514530,30.728985,30.748055,30.748055,21775817
2018-11-14,30.728947,30.925339,31.847256,31.634275,31.634275,40788747
2018-11-15,31.564566,31.384388,31.557476,31.238003,31.238003,38893209
2018-11-16,31.223015,31.266005,31.749390,31.828089,31.828089,30137056
2018-11-17,31.845385,31.812111,31.730467,31.921230,31.921230,24730586
2018-11-18,31.961479,31.557665,31.961479,31.759317,31.759317,23492069
2018-11-19,31.743729,31.723652,32.760277,32.656300,32.656300,47190073
2018-11-20,32.644653,32.719036,33.016785,34.156200,34.156200,64664594
2018-11-21,34.145374,33.687893,34.542366,33.665836,33.665836,44769958
2018-11-22,33.740986,33.572334,34.337601,34.457237,34.457237,36062764
2018-11-23,34.547676,34.847633,34.377983,35.257648,35.257648,39510682
2018-11-24,35.247929,34.859184,34.228523,34.193600,34.193600,41231344
2018-11-25,34.237995,34.833691,35.366531,34.435001,34.435001,58614136
2018-11-26,34.498047,34.863281,34.461979,34.883900,34.883900,59786123
2018-11-27,34.814110,34.544651,35.837574,34.730667,34.730667,54528873
2018-11-28,34.761921,34.830822,34.768208,34.772186,34.772186,59461186
2018-11-29,34.879692,35.796471,35.522133,36.402504,36.402504,55327560
2018-11-30,36.465412,36.242226,35.199692,35.497200,35.497200,53441201
2018-12-01,35.568737,35.661415,35.590527,35.526211,35.526211,45309468
2018-12-02,35.458515,35.668053,35.408615,35.569355,35.569355,45216493
2018-12-03,35.648560,35.666164,35.787395,35.750565,35.750565,46725454
2018-12-04,35.697815,36.021942,35.685780,35.901855,35.901855,45620888
2018-12-05,35.890354,35.916759,36.633076,36.633076,36.633076,51743867
2018-12-06,36.623413,37.457317,38.372505,38.372505,38.372505,64061306
2018-12-07,38.261791,38.261791,39.235985,36.657410,36.657410,73269171
2018-12-08,36.633915,37.346180,38.493298,37.718407,37.718407,57563424
2018-12-09,37.673721,37.186153,37.701954,37.987766,37.987766,51999850
2018-12-10,37.972301,37.938335,38.211514,38.202877,38.202877,54762859
2018-12-11,38.173580,37.872116,38.673527,38.502178,38.502178,52805095
2018-12-12,38.440811,38.315346,38.661476,38.490154,38.490154,45691731
2018-12-13,38.491993,38.505390,38.521046,38.291004,38.291004,50189586
2018-12-14,38.261311,38.242973,38.568195,38.459854,38.459854,51866350
2018-12-15,38.472595,38.402203,38.506191,38.331722,38.331722,42062168
2018-12-16,38.325775,37.803627,38.219002,38.151054,38.151054,43914577
2018-12-17,38.136684,37.156040,38.107933,37.272385,37.272385,56859353
2018-12-18,37.263710,36.531197,37.451481,36.553944,36.553944,58462881
2018-12-19,36.613037,36.404835,36.626671,36.990257,36.990257,67253727
2018-12-20,36.977028,35.796719,37.034153,35.575226,35.575226,76814401
2018-12-21,35.553505,35.311806,35.761284,35.586098,35.586098,65810626
2018-12-22,35.622242,34.347088,35.814762,34.379921,34.379921,48011710
2018-12-23,34.431290,30.702343,30.717182,30.581367,30.581367,47040593
2018-12-24,30.603949,28.800117,30.603949,29.083408,29.083408,51633425
2018-12-25,29.091593,29.187944,29.886204,29.385111,29.385111,47427610
2018-12-26,29.384525,28.607603,29.767895,29.251728,29.251728,40393755
2018-12-27,29.211031,29.198931,31.328180,31.351534,31.351534,44007568
2018-12-28,31.326881,28.864511,31.271967,28.507111,28.507111,40913015
2018-12-29,28.531628,27.196573,27.680443,27.680443,27.680443,36166614
2018-12-30,27.754282,27.906689,28.219955,27.641697,27.641697,34109804
2018-12-31,27.649374,29.007973,27.936687,28.062901,28.062901,34954648
2019-01-01,28.093563,27.218956,27.719845,27.293964,27.293964,30707420
2019-01-02,27.329786,25.241074,27.012133,25.433527,25.433527,33827380
2019-01-03,25.353943,25.381016,25.968557,25.726631,25.726631,30376605
2019-01-04,25.694803,24.924938,25.519276,24.955811,24.955811,31361783
2019-01-05,24.938890,24.356245,24.584305,24.705919,24.705919,33009871
2019-01-06,24.646708,25.805660,25.105513,25.842985,25.842985,35481218
2019-01-07,25.872938,25.860550,26.310749,26.534405,26.534405,34467058
2019-01-08,26.549360,26.817661,26.879452,26.808046,26.808046,35292672
2019-01-09,26.805096,26.544231,26.750772,26.758707,26.758707,33924401
2019-01-10,26.762196,26.822939,28.833059,28.601900,28.601900,53443217
2019-01-11,28.578102,29.047968,28.441408,28.909555,28.909555,43424426
2019-01-12,28.897995,28.774662,28.868525,29.065664,29.065664,37932066
2019-01-13,29.037678,29.942377,30.536924,30.393669,30.393669,40046112
2019-01-14,30.426392,28.571459,30.295706,28.713787,28.713787,43785852
2019-01-15,28.700634,28.610888,29.843109,29.751656,29.751656,45374655
2019-01-16,29.758532,29.007177,29.831263,29.583923,29.583923,43663176
2019-01-17,29.556629,29.627457,29.966286,29.727711,29.727711,44159815
2019-01-18,29.720461,29.736900,30.248032,30.227514,30.227514,41343283
2019-01-19,30.188278,29.955465,30.032438,29.943766,29.943766,47829571
2019-01-20,29.895365,29.968723,30.172625,30.140354,30.140354,46725235
2019-01-21,30.139606,30.154869,30.524382,30.523199,30.523199,42714568
2019-01-22,30.497122,30.242876,30.866968,30.354959,30.354959,44747226
2019-01-23,30.372063,30.366926,30.559809,30.523996,30.523996,46263388
2019-01-24,30.498922,30.659828,30.696939,30.681467,30.681467,44842702
2019-01-25,30.733778,30.736338,30.689590,30.931580,30.931580,45247658
2019-01-26,30.931061,30.967470,30.938208,30.925396,30.925396,43765460
2019-01-27,30.945515,31.036657,31.438244,31.603161,31.603161,49122513
2019-01-28,31.619862,31.534220,33.263630,32.558884,32.558884,64817825
2019-01-29,32.552364,32.689400,32.672985,32.653175,32.653175,55845257
2019-01-30,32.640549,31.977184,32.729832,32.010471,32.010471,54680443
2019-01-31,32.003510,32.736519,32.205147,32.297405,32.297405,54466122
2019-02-01,32.316647,32.325333,32.635345,32.412903,32.412903,50394363
2019-02-02,32.399460,31.864208,32.417461,31.884926,31.884926,45926030
2019-02-03,31.851692,31.789610,32.241985,32.225578,32.225578,46923548
2019-02-04,32.263191,32.148251,32.142204,32.082199,32.082199,49458723
2019-02-05,32.063469,32.179749,32.158943,32.262135,32.262135,48653930
2019-02-06,32.286652,32.215931,32.689659,32.537083,32.537083,52251554
2019-02-07,32.568161,32.309578,32.449375,32.519844,32.519844,47878207
2019-02-08,32.518089,30.973953,32.508118,30.744106,30.744106,64859303
2019-02-09,30.815815,30.727772,30.908577,30.739149,30.739149,51568182
2019-02-10,30.770658,29.607594,30.969355,29.567280,29.567280,50335981
2019-02-11,29.577177,29.608694,30.101568,30.078144,30.078144,51748882
2019-02-12,30.049391,29.719027,30.111149,29.807133,29.807133,52869898
2019-02-13,29.801651,29.228178,29.502945,29.636587,29.636587,52539490
2019-02-14,29.633432,29.735672,29.500462,29.795492,29.795492,51660218
2019-02-15,29.790823,29.473507,29.619598,29.654375,29.654375,49892980
2019-02-16,29.612543,29.496704,29.527765,29.448168,29.448168,48148091
2019-02-17,29.482998,28.512070,28.848787,27.499004,27.499004,52691402
2019-02-18,27.507002,26.693283,27.575100,26.801903,26.801903,67818802
2019-02-19,26.765081,26.865902,26.648363,27.156506,27.156506,68344599
2019-02-20,27.165527,26.903410,27.383778,26.744930,26.744930,58128528
2019-02-21,26.737825,26.938694,27.180166,27.058752,27.058752,53206618
2019-02-22,27.021206,26.828678,27.055050,26.866058,26.866058,52494442
2019-02-23,26.830276,26.187632,26.928154,26.087193,26.087193,56187122
2019-02-24,26.099161,25.445551,27.444256,28.048237,28.048237,79455403
2019-02-25,28.107788,27.517248,28.057638,27.768681,27.768681,66647158
2019-02-26,27.732702,27.815670,27.865984,27.911991,27.911991,57435276
2019-02-27,27.957018,27.601122,28.749926,28.290325,28.290325,60982563
2019-02-28,28.267164,28.564281,28.123779,28.189331,28.189331,61425945
2019-03-01,28.167442,28.139225,28.110054,28.287022,28.287022,56149549
2019-03-02,28.249834,28.541527,28.921457,28.794447,28.794447,56470888
2019-03-03,28.764608,28.592253,29.154936,29.090303,29.090303,54847562
2019-03-04,29.076973,29.244740,29.774076,29.439116,29.439116,70665137
2019-03-05,29.544590,28.291113,29.523344,28.270988,28.270988,73820565
2019-03-06,28.260651,28.080860,28.375973,28.128546,28.128546,66109476
2019-03-07,28.123554,27.974939,28.345234,28.337004,28.337004,69433115
2019-03-08,28.339590,28.314651,28.899990,28.870096,28.870096,78730624
2019-03-09,28.824759,28.758446,28.902058,28.726881,28.726881,78252290
2019-03-10,28.743290,28.702850,28.922586,28.894691,28.894691,71024869
2019-03-11,28.907619,28.887127,29.235479,29.179628,29.179628,75660142
2019-03-12,29.165577,29.057947,29.480618,29.076704,29.076704,72966946
2019-03-13,29.112053,29.317020,29.290285,29.315826,29.315826,71056327
2019-03-14,29.307005,29.401297,29.381241,29.349504,29.349504,78383547
2019-03-15,29.380926,28.735916,29.123274,28.766504,28.766504,68226370
2019-03-16,28.777851,28.244148,28.695702,28.432428,28.432428,69215542
2019-03-17,28.429247,28.755838,28.663734,28.751522,28.751522,58725665
2019-03-18,28.762066,28.706812,28.857687,28.932871,28.932871,69216013
2019-03-19,28.951513,29.037365,28.907452,28.972485,28.972485,66502798
2019-03-20,28.977766,29.060169,29.005619,29.053820,29.053820,72330510
2019-03-21,29.077839,29.135942,29.424370,29.489485,29.489485,79270527
2019-03-22,29.476189,29.283897,29.298849,29.333183,29.333183,67450351
2019-03-23,29.318991,29.073910,29.254108,29.194372,29.194372,69291516
2019-03-24,29.190996,29.200953,29.391834,29.361694,29.361694,66757108
2019-03-25,29.378054,29.331717,29.531883,29.349333,29.349333,76721765
2019-03-26,29.381706,29.418798,29.404026,29.418798,29.418798,79046588
2019-03-27,29.424658,28.985039,29.291813,28.988720,28.988720,77291115
2019-03-28,28.988760,29.163977,29.175949,29.186701,29.186701,67093331
2019-03-29,29.196255,29.147364,29.212341,28.761044,28.761044,76623603
2019-03-30,28.745159,29.081026,28.685120,28.901278,28.901278,68495351
2019-03-31,28.883345,29.064409,28.930693,29.010569,29.010569,63916760
2019-04-01,29.020241,29.191360,29.077921,29.318012,29.318012,71619339
2019-04-02,29.307203,29.708073,29.324842,29.762295,29.762295,130000130
2019-04-03,29.754276,29.760780,29.743633,30.800562,30.800562,141831175
2019-04-04,30.795103,30.749199,31.062880,31.146597,31.146597,115479387
2019-04-05,31.153055,30.650711,31.142143,30.430389,30.430389,101726979
2019-04-06,30.431728,30.832491,30.765877,30.490522,30.490522,102019162
2019-04-07,30.502939,29.878956,30.588282,29.787704,29.787704,95429203
2019-04-08,29.807081,28.876930,29.308861,29.345423,29.345423,95163798
2019-04-09,29.352211,29.352211,29.416677,29.554388,29.554388,83593901
2019-04-10,29.557386,29.789774,29.541862,30.024967,30.024967,87429861
2019-04-11,30.027058,30.316906,30.818401,30.601685,30.601685,100035736
2019-04-12,30.611753,30.749737,30.745960,30.895061,30.895061,83012695
2019-04-13,30.912172,30.872086,31.047033,30.979774,30.979774,65789734
2019-04-14,30.981760,30.764763,31.037304,30.789846,30.789846,61916373
2019-04-15,30.776651,30.835350,31.339880,31.360880,31.360880,76065094
2019-04-16,31.366840,31.339457,31.408169,31.234053,31.234053,69314053
2019-04-17,31.250492,31.252792,31.462458,31.458006,31.458006,74503887
2019-04-18,31.462345,30.352810,31.449015,30.483072,30.483072,76268237
2019-04-19,30.486328,30.770964,30.579826,30.532843,30.532843,79329700
2019-04-20,30.533022,30.480154,30.801674,30.721422,30.721422,75795980
2019-04-21,30.716211,30.838381,31.258554,31.253397,31.253397,80753455
2019-04-22,31.246756,31.402870,31.293215,31.414551,31.414551,84955111
2019-04-23,31.390345,32.349403,31.440174,32.501801,32.501801,92548917
2019-04-24,32.515457,32.986687,33.382996,32.955410,32.955410,102806701
2019-04-25,32.947792,33.379284,33.667801,33.733883,33.733883,99251216
2019-04-26,33.706326,34.067383,34.015957,33.766846,33.766846,107530676
2019-04-27,33.784103,33.160198,33.501778,33.252079,33.252079,82754948
2019-04-28,33.260277,33.387863,33.397572,33.600155,33.600155,81502819
2019-04-29,33.599232,33.585339,33.800529,33.809826,33.809826,88500735
2019-04-30,33.818600,33.072632,32.215069,32.995361,32.995361,85584903
2019-05-01,32.992344,33.386250,32.943520,33.595032,33.595032,85061989
2019-05-02,33.585968,34.113811,33.534119,33.957493,33.957493,90329439
2019-05-03,33.969128,34.547802,34.076149,34.344784,34.344784,111464790
2019-05-04,34.363560,34.497707,34.852474,35.550137,35.550137,107103255
2019-05-05,35.551987,35.554832,35.714680,35.458450,35.458450,90601208
2019-05-06,35.458336,33.157692,35.197845,33.285259,33.285259,91149026
2019-05-07,33.321869,33.570080,32.953617,34.331848,34.331848,106163436
2019-05-08,34.428116,34.824707,34.678410,34.995739,34.995739,89621348
2019-05-09,34.994152,36.178242,34.994152,36.259052,36.259052,98565472
2019-05-10,36.261608,36.591278,36.417202,36.841560,36.841560,112161072
2019-05-11,36.847015,37.074940,36.774330,37.079830,37.079830,148568797
2019-05-12,37.100304,37.341980,37.093159,37.220657,37.220657,148262569
2019-05-13,37.195900,39.500385,37.192364,39.700600,39.700600,145685621
2019-05-14,39.686657,38.770073,37.800835,36.815422,36.815422,147509384
2019-05-15,36.815678,34.241306,35.212982,33.198727,33.198727,114682425
2019-05-16,33.183914,31.644629,30.163637,29.865946,29.865946,125628554
2019-05-17,29.891890,29.791601,30.850105,30.126999,30.126999,123342953
2019-05-18,30.099731,30.516397,31.109007,30.994696,30.994696,91026090
2019-05-19,31.000126,31.325966,31.000126,31.373646,31.373646,99132006
2019-05-20,31.373686,31.355108,31.756269,31.677000,31.677000,94667617
2019-05-21,31.702911,30.788641,31.448601,31.202322,31.202322,98454866
2019-05-22,31.201717,30.984365,31.376312,31.385782,31.385782,101019955
2019-05-23,31.378681,32.089275,32.208271,32.044498,32.044498,99433012
2019-05-24,32.041092,31.951382,32.167595,32.015442,32.015442,103890528
2019-05-25,32.006710,31.550789,31.814913,31.985018,31.985018,88404926
2019-05-26,32.000050,32.320713,32.017502,32.475483,32.475483,99891435
2019-05-27,32.469910,32.111916,32.475285,32.271835,32.271835,102431901
2019-05-28,32.292976,32.313431,32.256081,32.085968,32.085968,89145358
2019-05-29,32.079700,32.045937,32.201866,32.136963,32.136963,87114430
2019-05-30,32.133926,31.413212,33.237598,32.515854,32.515854,114307233
2019-05-31,32.499180,32.026203,30.481676,31.980858,31.980858,94606147
2019-06-01,31.940292,32.239037,31.811266,32.269398,32.269398,84736413
2019-06-02,32.260124,32.314919,32.241928,32.354301,32.354301,74997414
2019-06-03,32.366226,32.377827,32.651890,32.496979,32.496979,87109345
2019-06-04,32.517258,32.517258,31.993235,31.937555,31.937555,101971721
2019-06-05,31.902433,32.206100,31.933004,31.670509,31.670509,88082711
2019-06-06,31.668018,31.793591,31.716301,31.354019,31.354019,78062582
2019-06-07,31.391069,32.002678,31.468525,32.056507,32.056507,76281814
2019-06-08,31.987251,32.022629,32.223164,32.368313,32.368313,67237125
2019-06-09,32.376228,32.456230,33.045914,32.983765,32.983765,71264154
2019-06-10,33.038181,32.706150,33.062214,32.321938,32.321938,75506083
2019-06-11,32.293129,32.278255,32.375702,32.255089,32.255089,69603518
2019-06-12,32.226971,31.673500,32.094330,31.221748,31.221748,72955890
2019-06-13,31.219330,31.783573,31.249205,32.130859,32.130859,72879319
2019-06-14,32.129402,32.852364,32.146469,32.920280,32.920280,75093164
2019-06-15,32.923920,32.842545,32.434860,32.854053,32.854053,68288898
2019-06-16,32.879894,33.566566,32.872414,33.409039,33.409039,86725624
2019-06-17,33.404823,34.262184,33.404823,33.972351,33.972351,56726403
2019-06-18,34.031269,34.099686,34.197372,34.264099,34.264099,59792867
2019-06-19,34.252003,34.436043,34.251507,34.418808,34.418808,57702209
2019-06-20,34.420155,35.033501,34.562588,35.065643,35.065643,65686974
2019-06-21,35.051765,34.591469,32.444504,34.398788,34.398788,69933162
2019-06-22,34.481209,35.849285,34.250755,34.590733,34.590733,96952534
2019-06-23,34.570503,35.302437,34.496735,35.264427,35.264427,68214526
2019-06-24,35.271248,35.649105,34.924973,35.471092,35.471092,62081574
2019-06-25,35.429543,37.063633,35.429543,37.063633,37.063633,78206937
2019-06-26,37.040424,39.343227,37.057999,38.652142,38.652142,133943002
2019-06-27,38.631081,38.807060,37.662815,38.002159,38.002159,135854131
2019-06-28,37.948093,39.908096,37.151409,39.865974,39.865974,112740407
2019-06-29,39.837402,39.813770,39.014580,37.366154,37.366154,93495165
2019-06-30,37.336002,41.893879,37.148804,37.211231,37.211231,93762809
2019-07-01,37.196358,37.356651,35.954651,36.041050,36.041050,100049303
2019-07-02,36.072704,39.049171,34.782352,37.043243,37.043243,106365822
2019-07-03,37.078369,39.492970,37.078369,39.463116,39.463116,101605073
2019-07-04,39.510651,39.531231,39.157459,39.418358,39.418358,91100806
2019-07-05,39.394703,39.022655,38.083965,38.119980,38.119980,82773212
2019-07-06,38.147900,39.267830,38.147900,38.979874,38.979874,73351539
2019-07-07,39.003738,37.466240,38.721218,37.457722,37.457722,63359531
2019-07-08,37.439629,39.293758,37.377941,39.220760,39.220760,74963914
2019-07-09,39.206318,40.235970,39.242889,40.707626,40.707626,91193436
2019-07-10,40.704178,42.230137,40.909492,41.918674,41.918674,115956225
2019-07-11,41.868881,41.874966,41.881451,42.272018,42.272018,106419418
2019-07-12,42.257637,42.900597,41.663666,42.768665,42.768665,85185221
2019-07-13,42.756397,42.872646,41.399544,42.278740,42.278740,78092144
2019-07-14,42.264381,42.547142,44.852898,45.066109,45.066109,98805653
2019-07-15,44.997417,51.346630,46.409054,47.416134,47.416134,110473015
2019-07-16,47.428581,52.920013,45.330357,47.581230,47.581230,121247852
2019-07-17,47.578072,46.091492,47.234985,45.836842,45.836842,116178101
2019-07-18,45.867817,48.685535,42.901775,47.078888,47.078888,111168520
2019-07-19,47.004608,47.296169,47.298691,47.578594,47.578594,93647973
2019-07-20,47.539371,47.207523,47.217487,46.993610,46.993610,88192579
2019-07-21,47.029007,47.175240,47.008694,46.975445,46.975445,75923069
2019-07-22,46.951756,47.039745,47.558220,47.541393,47.541393,75080039
2019-07-23,47.556286,48.914375,46.674145,46.541798,46.541798,83918774
2019-07-24,46.518719,46.079899,45.838875,45.206589,45.206589,80161370
2019-07-25,45.209644,45.934494,44.331177,45.132195,45.132195,72043058
2019-07-26,45.135963,45.141376,45.252319,44.940678,44.940678,66000731
2019-07-27,44.947052,46.308533,42.795246,45.695747,45.695747,81085511
2019-07-28,45.761795,45.728138,45.644798,45.234226,45.234226,65054744
2019-07-29,45.225529,45.287590,45.376282,45.057194,45.057194,65279368
2019-07-30,45.057087,45.529919,45.617043,45.636066,45.636066,65692761
2019-07-31,45.626591,46.125938,43.896252,46.125938,46.125938,76063138
2019-08-01,46.109497,48.904007,46.343681,47.746861,47.746861,78809331
2019-08-02,47.741096,48.133308,47.779736,48.276951,48.276951,80272496
2019-08-03,48.276703,48.903591,48.329258,48.639088,48.639088,69003829
2019-08-04,48.618893,49.358303,48.587685,49.266617,49.266617,74239525
2019-08-05,49.228352,50.597328,49.228352,50.405193,50.405193,101940465
2019-08-06,50.423767,51.475399,50.413013,50.783718,50.783718,104570567
2019-08-07,50.796410,52.787182,50.770588,52.749306,52.749306,98038296
2019-08-08,52.772915,52.887127,53.237354,54.160889,54.160889,88175196
2019-08-09,54.110466,54.161755,55.794281,56.358963,56.358963,87130432
2019-08-10,56.341366,55.791420,54.900200,54.921059,54.921059,87674965
2019-08-11,54.900677,53.326977,53.826927,53.326977,53.326977,72998111
2019-08-12,53.357437,53.357437,53.592930,53.872498,53.872498,64590483
2019-08-13,53.870102,54.162712,52.357162,52.205837,52.205837,79927076
2019-08-14,52.201721,52.163548,53.785469,53.865417,53.865417,107127593
2019-08-15,53.772408,56.782364,52.709858,54.702560,54.702560,121479388
2019-08-16,54.703072,57.343769,53.723930,55.944431,55.944431,109082178
2019-08-17,55.832642,56.017803,55.063572,55.101898,55.101898,74200053
2019-08-18,55.063202,53.829163,54.986275,53.193596,53.193596,66839312
2019-08-19,53.199501,53.749325,53.359974,53.749325,53.749325,78970466
2019-08-20,53.824650,53.990440,54.135590,54.756493,54.756493,76580525
2019-08-21,54.747635,58.805439,54.209557,54.245605,54.245605,104194525
2019-08-22,54.255131,54.794094,52.939846,52.949886,52.949886,89359998
2019-08-23,53.040005,53.617348,53.123108,53.454716,53.454716,80259504
2019-08-24,53.462559,55.460152,52.808605,53.112991,53.112991,80772993
2019-08-25,53.132263,53.675201,54.020481,54.262405,54.262405,75752918
2019-08-26,54.228020,54.362907,54.228020,54.892578,54.892578,97595485
2019-08-27,54.897186,54.972580,54.260429,54.317841,54.317841,78726921
2019-08-28,54.419582,59.257385,55.375504,56.095375,56.095375,101235223
2019-08-29,56.086796,56.086796,55.873711,56.101837,56.101837,100555727
2019-08-30,56.138329,56.882755,56.351822,56.849472,56.849472,80524026
2019-08-31,56.827869,56.086464,55.266491,55.839714,55.839714,66416306
2019-09-01,55.842991,56.767597,56.366032,56.854881,56.854881,66686444
2019-09-02,56.829411,59.092003,55.276089,58.014660,58.014660,96710727
2019-09-03,58.005470,58.907467,58.531895,59.184292,59.184292,107994380
2019-09-04,59.173561,60.372555,58.964535,60.198418,60.198418,95132623
2019-09-05,60.171665,60.381092,60.969398,60.703178,60.703178,83523587
2019-09-06,60.734127,61.621784,61.139469,60.917484,60.917484,114950661
2019-09-07,60.921509,58.383080,60.840393,58.998657,58.998657,85869750
2019-09-08,58.996868,58.072525,57.707996,57.573521,57.573521,75379934
2019-09-09,57.582077,57.783604,57.087299,57.052193,57.052193,97134943
2019-09-10,57.040154,56.646770,56.256668,56.266396,56.266396,82913644
2019-09-11,56.289272,57.396870,55.971558,56.949749,56.949749,86322679
2019-09-12,56.916134,57.427170,56.754070,57.509399,57.509399,84653048
2019-09-13,57.551205,57.542473,56.975815,57.205914,57.205914,77907825
2019-09-14,57.055557,55.444302,56.903446,55.065102,55.065102,71601907
2019-09-15,55.067539,54.626690,54.719158,54.522160,54.522160,63456919
2019-09-16,54.548256,53.640690,52.971390,52.136513,52.136513,76910980
2019-09-17,52.160038,49.099026,51.500755,49.093204,49.093204,73365107
2019-09-18,49.124477,48.610538,48.210999,48.243069,48.243069,76489127
2019-09-19,48.253700,46.527607,44.521214,46.395405,46.395405,90101291
2019-09-20,46.394970,47.172070,46.467247,46.694054,46.694054,67572510
2019-09-21,46.703259,47.273003,46.403507,46.491711,46.491711,62293536
2019-09-22,46.512119,47.623089,46.904987,47.603931,47.603931,62396310
2019-09-23,47.592449,49.891903,48.172943,48.183739,48.183739,75004095
2019-09-24,48.183727,58.320591,49.793377,51.279095,51.279095,148728672
2019-09-25,51.177151,51.171459,48.717098,49.662701,49.662701,127242000
2019-09-26,49.666660,51.075584,47.356598,48.696140,48.696140,115507331
2019-09-27,48.660954,47.344021,45.594856,47.231403,47.231403,93920484
2019-09-28,47.228130,47.462219,46.544636,47.234798,47.234798,81004287
2019-09-29,47.235497,48.454773,46.864128,47.530910,47.530910,76447874
2019-09-30,47.531147,46.222992,43.535126,46.109779,46.109779,95153525
2019-10-01,46.142323,47.917400,46.423031,47.046673,47.046673,86304878
2019-10-02,47.051952,46.444679,45.529701,46.444679,46.444679,72633919
2019-10-03,46.432133,48.026592,46.498100,47.146252,47.146252,78018691
2019-10-04,47.143410,46.670933,46.056084,46.365166,46.365166,74240504
2019-10-05,46.388954,46.586079,45.767231,46.223022,46.223022,69182828
2019-10-06,46.213818,47.159660,45.989197,46.158531,46.158531,76048164
2019-10-07,46.164104,45.855831,43.633347,45.509079,45.509079,99399012
2019-10-08,45.515846,45.778725,44.971390,45.207737,45.207737,85661630
2019-10-09,45.213547,44.635319,42.263756,44.469940,44.469940,100287731
2019-10-10,44.415825,45.003067,44.203007,44.800625,44.800625,91926801
2019-10-11,44.794312,47.772335,45.550724,45.581261,45.581261,107380260
2019-10-12,45.547894,46.537624,45.974094,46.102474,46.102474,80367813
2019-10-13,46.104393,46.524677,45.457123,45.700939,45.700939,75838387
2019-10-14,45.699989,44.876808,44.309429,44.793785,44.793785,81040406
2019-10-15,44.787216,46.364021,45.107128,45.232056,45.232056,83902448
2019-10-16,45.228226,46.682850,45.366344,45.721073,45.721073,91309166
2019-10-17,45.722698,45.694023,44.941959,45.520344,45.520344,80397601
2019-10-18,45.503616,46.874500,45.513783,45.922970,45.922970,90147861
2019-10-19,45.926403,46.743900,45.946667,46.199875,46.199875,79796334
2019-10-20,46.253353,47.180611,45.287079,46.840275,46.840275,88326002
2019-10-21,46.857574,47.431095,46.857822,47.128258,47.128258,90719524
2019-10-22,47.126431,48.152119,46.862583,46.884289,46.884289,97523473
2019-10-23,46.872829,49.832886,45.992577,46.271816,46.271816,135113930
2019-10-24,46.241375,46.450855,45.921291,46.208031,46.208031,100319758
2019-10-25,46.190853,47.881149,41.206764,47.711258,47.711258,158134405
2019-10-26,47.749138,55.727291,48.169708,51.407944,51.407944,247427571
2019-10-27,51.389790,52.916916,49.459576,51.843250,51.843250,176903703
2019-10-28,51.915909,53.678783,50.673412,50.673412,50.673412,169428325
